0,0,0,0,0,0,2,6,9,15,20,27,31,35,38,41,45,0,0,0,2,6,10,12,15,18,24,27,30,32,35,36,38,46
0,0,0,0,0,0,3,7,12,17,20,27,32,36,40,42,45,0,0,1,3,7,10,13,16,20,25,26,31,33,35,38,39,46
0,0,0,0,0,0,4,8,12,17,23,28,32,37,39,42,45,0,0,1,4,7,10,13,17,20,25,28,31,33,35,38,39,45
0,0,0,0,0,0,0,3,8,12,20,25,31,34,37,41,45,0,0,0,0,2,6,9,13,17,20,25,29,32,33,35,38,45
0,0,0,0,0,3,6,11,16,22,27,32,35,39,42,46,48,3,3,5,7,10,13,16,21,25,30,32,34,35,38,41,42,48
0,0,0,0,1,5,8,11,17,23,27,31,35,38,41,44,47,2,2,5,8,12,15,18,22,25,30,32,34,35,37,39,41,48
0,0,0,0,0,2,5,9,14,20,25,30,34,38,42,44,46,0,0,3,6,7,11,15,19,23,27,30,33,35,37,40,41,47
0,0,0,0,0,0,5,10,16,20,25,29,32,36,39,42,45,0,0,0,3,6,10,16,20,23,27,29,31,33,35,37,39,45
0,0,0,0,0,0,3,7,11,17,22,28,32,36,39,41,45,0,0,1,4,6,10,13,16,20,25,27,31,33,35,36,38,45
0,0,0,0,0,0,3,6,10,16,22,28,32,37,41,43,47,0,0,0,3,5,10,12,16,19,25,27,31,33,36,38,41,48
0,0,0,0,0,2,5,10,16,21,25,30,34,38,41,43,47,2,1,4,6,10,13,16,19,24,28,30,33,34,37,39,40,48
0,0,0,0,0,3,6,10,14,19,25,28,33,37,41,44,47,3,3,4,7,10,13,16,20,24,27,30,32,33,36,39,41,48
0,0,0,0,0,1,6,10,14,20,25,32,35,39,42,45,48,1,1,3,6,8,11,16,20,23,27,30,33,35,38,40,42,48
0,0,0,0,0,2,5,10,16,21,27,32,36,38,41,44,47,0,0,1,5,9,12,15,21,25,28,31,34,35,37,39,41,47
0,0,0,0,0,4,8,10,14,19,24,30,35,39,43,47,50,2,2,4,7,10,13,18,21,24,27,30,33,35,38,41,44,50
0,0,0,0,0,2,6,11,16,22,26,32,35,39,43,47,49,0,0,3,6,10,13,17,22,25,28,31,34,35,37,41,43,49
0,0,0,0,3,6,8,12,16,22,28,33,37,39,43,46,49,5,6,9,10,14,17,20,22,25,29,32,35,37,39,41,43,49
0,0,0,1,3,6,10,14,18,25,29,35,38,41,44,48,51,4,4,6,11,13,16,20,24,27,31,33,37,38,40,43,45,51
0,0,0,0,1,4,9,15,20,25,30,34,38,41,44,47,50,1,2,3,7,11,14,20,25,28,31,34,35,38,40,42,44,50
0,0,0,0,0,2,5,9,14,20,25,29,32,37,40,43,47,1,1,4,6,8,12,16,19,23,27,30,32,33,36,39,41,48
0,0,0,0,0,5,10,12,17,22,28,32,37,40,43,46,49,1,1,3,7,10,16,20,22,26,30,33,35,37,39,42,43,50
0,0,0,0,4,9,13,17,22,27,30,34,37,40,42,45,48,4,4,7,12,16,20,23,26,29,32,33,35,37,38,40,42,48
0,0,0,0,0,0,3,8,12,19,24,28,33,36,40,43,46,0,0,3,5,8,10,13,18,20,27,28,31,33,35,38,41,47
0,0,0,0,0,0,2,6,11,15,20,25,31,35,39,42,45,0,0,1,4,7,10,12,15,20,24,26,29,32,34,36,39,46
0,0,0,0,0,3,6,10,16,20,25,30,34,38,41,44,47,2,3,5,8,11,14,17,20,25,27,30,32,35,37,39,41,47
0,0,0,0,2,5,10,15,19,24,30,34,38,41,43,47,49,1,1,4,8,14,17,21,23,26,30,33,35,37,40,41,44,50
0,0,0,0,0,3,6,10,16,22,28,32,36,39,42,46,48,0,1,3,7,10,13,17,20,25,28,32,35,37,38,41,42,48
0,0,0,0,0,0,1,5,10,16,22,28,32,37,41,44,47,0,0,0,0,3,6,9,15,18,23,28,31,33,36,39,41,48
0,0,0,0,0,0,1,4,8,13,19,25,30,34,38,40,44,0,0,0,2,4,7,11,13,17,21,25,28,31,34,36,37,45
0,0,0,0,0,0,4,8,13,19,25,29,34,37,40,43,46,0,0,2,4,7,10,13,18,22,27,30,32,34,36,39,40,47
0,0,0,0,0,0,0,0,1,6,10,15,21,28,31,36,39,0,0,0,0,0,0,2,5,9,14,17,20,24,28,31,33,40
0,0,0,1,3,7,11,15,20,25,28,32,36,39,42,44,47,4,4,8,12,15,18,22,25,27,30,32,34,37,38,40,41,47
