44,52,66,79,91,101,109,112,114
45,50,63,77,90,99,107,110,112
45,52,65,79,91,99,106,109,111
42,49,63,78,89,99,106,110,110
47,52,67,80,93,102,110,113,114
47,52,68,81,95,106,111,114,115
46,53,67,81,94,102,108,111,113
42,50,63,76,89,97,103,107,108
44,50,64,76,91,100,107,112,114
45,51,65,78,91,100,107,111,112
47,52,64,77,90,99,106,110,111
47,53,69,82,93,102,107,111,113
47,52,67,80,93,102,109,113,113
46,53,67,81,95,105,112,114,116
47,53,67,80,92,104,110,114,115
46,54,68,81,93,103,108,112,113
49,55,70,83,95,105,110,113,114
48,54,67,80,93,102,109,112,114
47,52,66,80,93,102,107,111,113
47,53,67,79,92,100,107,110,112
47,55,69,82,95,106,112,115,117
47,53,65,78,92,101,107,110,112
46,52,65,77,89,98,103,106,108
45,51,63,76,89,98,105,109,109
47,53,67,82,95,106,112,114,116
46,52,66,81,94,101,106,110,111
46,52,65,78,90,100,106,109,111
43,48,62,74,86,95,102,106,109
44,50,63,77,89,101,107,110,111
45,51,65,77,89,98,105,109,111
40,48,62,76,87,97,104,107,109
47,52,65,76,89,99,105,109,111
