44,50,62,72,82,92,99,105,111
45,49,59,71,81,89,98,104,108
45,50,61,72,82,91,98,103,107
42,46,58,70,80,89,97,103,107
48,51,62,73,84,94,102,107,110
47,51,63,74,86,97,104,109,112
46,51,62,73,84,94,100,105,109
43,48,59,69,79,88,96,101,104
44,48,59,69,81,91,99,106,110
45,49,60,71,83,92,99,105,109
47,51,60,70,80,90,98,103,107
48,52,63,74,85,93,100,104,108
47,50,61,73,83,93,101,106,110
46,51,62,74,85,96,102,108,113
47,51,63,73,83,94,101,107,111
46,52,63,74,83,94,101,106,110
49,53,66,77,87,96,103,108,112
48,52,62,73,84,93,100,106,110
47,50,62,73,83,92,100,105,108
47,51,62,72,83,92,99,104,108
48,52,64,75,86,97,104,109,113
47,51,61,72,83,92,99,104,108
46,50,61,70,80,89,96,101,104
45,50,59,69,81,89,98,103,106
47,51,61,74,86,96,103,108,113
46,51,61,73,84,92,99,104,108
46,50,61,72,82,91,97,103,107
43,46,57,67,77,86,94,99,104
43,49,60,70,80,91,98,104,107
45,50,60,70,81,90,96,102,107
40,46,58,69,78,88,94,101,105
47,51,60,69,80,89,97,102,107
