32,38,50,59,67,75,83,91,100
34,36,47,57,67,75,84,90,98
33,37,49,59,68,76,84,91,99
28,32,45,56,65,73,81,89,97
38,40,51,61,70,78,86,95,103
37,39,52,61,71,80,88,96,104
35,39,50,61,70,77,85,92,101
31,36,47,57,65,73,83,90,98
33,37,48,57,66,75,84,92,100
32,36,49,58,68,77,84,93,100
38,40,49,57,67,75,83,91,98
38,41,53,62,70,79,85,93,101
36,38,50,59,67,76,86,93,101
35,39,50,60,69,78,86,93,102
37,40,50,60,68,77,85,92,101
35,41,51,60,68,78,86,93,102
40,42,54,63,72,80,88,96,104
38,41,51,60,70,77,85,93,101
36,39,50,60,69,77,86,93,102
35,39,50,59,68,77,85,92,100
37,41,52,60,70,79,87,94,103
38,41,50,60,70,77,86,93,100
35,38,48,57,66,74,82,90,98
33,38,48,57,66,75,84,92,99
37,40,50,60,70,79,86,94,103
36,39,50,59,69,76,83,91,99
35,39,49,59,68,77,85,93,101
31,33,46,56,64,72,80,88,96
33,37,48,57,66,76,82,90,98
35,38,50,59,69,77,85,92,100
23,31,45,55,63,72,80,88,96
40,41,51,59,68,76,84,91,99
