2,10,27,39,49,57,65,72,79
2,7,20,36,47,56,64,71,77
2,10,24,38,49,57,65,72,77
0,4,20,35,46,55,63,70,75
6,10,27,39,50,60,68,76,81
5,11,29,41,52,62,69,77,83
3,11,26,39,51,59,66,73,79
0,8,25,37,46,54,63,70,75
1,8,23,36,47,56,64,72,79
2,8,24,38,49,58,66,73,78
4,12,23,36,47,55,64,71,76
6,13,30,41,51,59,67,73,78
4,11,27,39,49,58,67,74,79
3,11,26,39,50,61,68,74,81
4,11,27,38,48,58,66,73,80
4,14,30,40,49,60,67,74,79
9,16,33,44,53,61,69,76,81
7,13,27,39,51,59,66,73,80
5,11,27,39,50,59,67,74,79
5,13,28,39,49,58,65,72,78
5,13,30,41,51,61,69,76,82
7,15,28,40,50,58,67,72,77
3,11,24,36,47,55,63,70,76
2,10,22,36,46,55,65,71,76
7,14,28,41,52,61,69,76,82
5,15,29,40,50,58,65,72,78
4,11,25,38,48,57,65,72,78
0,4,18,33,44,53,61,67,74
1,9,24,36,46,56,64,70,76
3,10,26,37,48,57,65,72,77
0,3,18,33,45,54,61,69,74
8,15,28,38,47,56,64,70,77
