48,51,61,70,78,87,94,103,112
49,50,59,69,77,85,94,101,109
48,51,60,70,79,87,95,102,110
46,48,58,68,76,85,93,100,108
51,53,62,72,80,89,98,106,114
51,52,63,72,82,92,99,108,115
50,53,62,71,80,88,96,105,111
46,49,59,68,76,85,93,101,108
48,50,59,68,77,85,94,104,112
48,51,60,70,79,87,96,104,111
51,53,60,69,78,86,94,102,109
52,53,63,73,81,89,96,104,112
50,52,61,71,79,88,97,105,112
50,52,61,71,80,90,98,106,114
51,53,62,70,78,88,96,104,113
49,53,63,71,80,90,97,106,114
52,55,65,75,83,91,100,107,114
52,53,63,71,80,88,96,105,112
50,52,62,71,80,88,97,105,113
50,52,62,70,80,87,96,103,111
51,54,63,72,81,91,98,107,115
51,53,62,70,80,88,96,103,110
50,52,60,69,77,86,93,102,108
48,51,60,69,77,85,95,102,109
50,53,61,71,81,90,99,107,115
49,51,61,71,80,87,95,103,111
50,52,61,70,79,87,95,103,111
47,48,58,66,75,83,91,98,106
47,51,59,68,77,86,94,102,109
49,52,61,69,79,87,94,102,110
44,47,57,66,75,83,91,99,107
52,54,62,69,77,86,94,102,109
