20,34,49,61,72,81,85,88,90
20,31,46,58,70,78,84,87,89
20,34,48,61,71,79,83,85,88
16,29,45,59,70,78,83,86,89
24,33,49,62,73,81,87,89,90
25,34,50,63,75,84,88,91,92
21,34,49,62,74,81,85,88,90
19,32,46,58,68,76,80,84,85
21,32,46,58,71,79,85,88,90
20,33,48,60,72,80,84,88,89
24,35,46,58,70,79,83,87,88
25,36,51,64,74,81,85,87,89
24,35,49,62,73,81,86,89,91
22,35,49,63,75,85,88,90,92
23,35,50,62,73,83,87,90,92
23,37,51,62,73,81,86,88,90
27,38,53,65,75,83,87,90,91
26,36,50,62,74,82,85,88,91
24,34,49,61,73,80,84,87,89
24,36,49,61,72,79,84,87,89
24,37,52,64,76,84,88,91,93
26,36,48,61,72,79,84,87,89
23,34,48,59,69,76,80,84,86
20,34,46,59,70,77,82,85,87
26,37,50,64,76,85,89,91,93
25,36,49,62,73,80,84,86,88
24,35,48,60,72,79,83,86,88
17,29,44,56,67,74,79,83,86
20,33,47,59,69,79,84,86,89
21,33,47,58,70,78,83,86,88
11,29,44,57,68,77,81,84,86
27,36,47,58,69,78,83,86,89
