6,22,49,65,80,95,101,104,104
8,17,47,64,80,94,101,104,104
7,23,48,66,82,96,102,105,105
2,13,45,62,79,93,100,102,103
12,24,51,67,84,97,105,108,108
12,24,51,67,84,100,106,109,110
9,25,51,67,84,97,102,106,106
4,21,47,63,79,93,100,102,103
8,21,48,64,80,95,102,105,105
5,20,49,65,81,95,101,103,103
15,27,48,64,81,95,102,104,105
12,27,53,68,85,98,104,106,107
9,24,49,66,82,96,103,105,105
8,24,50,67,83,98,104,107,108
11,25,51,66,82,96,103,106,107
10,27,51,66,82,97,104,107,108
15,30,54,69,85,98,105,107,108
13,26,51,67,84,97,103,107,107
10,24,50,67,83,97,104,106,107
9,26,51,67,83,97,103,105,106
10,25,51,67,83,98,105,107,108
15,30,52,67,83,97,103,107,107
8,23,48,64,79,93,100,102,102
6,22,48,64,81,95,102,104,105
14,28,50,67,84,99,105,108,109
11,27,49,66,83,95,103,106,106
8,23,49,65,82,96,104,106,106
5,14,45,61,77,91,99,101,103
6,22,48,64,80,95,102,104,105
8,23,50,65,82,95,102,104,105
0,12,43,60,77,91,98,101,102
17,30,51,65,82,95,102,104,105
