0,0,8,29,44,56,65,73,81
0,0,3,22,43,54,65,73,79
0,0,7,28,45,57,66,73,80
0,0,2,23,41,53,63,71,78
0,0,8,29,46,59,69,77,82
0,0,11,31,48,60,70,78,84
0,0,8,30,47,57,67,75,82
0,0,6,27,43,53,64,71,78
0,0,6,25,43,55,65,74,81
0,0,6,26,45,56,66,74,80
0,0,5,25,43,54,65,72,78
0,0,12,33,47,58,67,75,81
0,0,8,30,45,57,67,75,82
0,0,7,30,46,58,68,76,82
0,0,9,27,44,57,67,75,82
0,0,11,30,45,58,67,75,82
0,0,17,35,49,59,69,77,83
0,0,9,28,46,57,67,75,82
0,0,9,30,46,58,67,75,82
0,0,11,30,46,57,67,74,81
0,0,10,30,47,59,68,76,84
0,0,12,32,47,57,67,74,80
0,0,6,24,42,54,64,72,78
0,0,5,25,43,54,65,73,79
0,0,10,33,47,59,69,77,84
0,0,11,31,46,56,66,73,81
0,0,6,27,44,57,66,74,80
0,0,1,19,39,51,62,69,77
0,0,7,25,42,55,64,72,78
0,0,8,26,45,56,66,73,80
0,0,0,19,39,52,61,70,76
0,0,11,27,44,55,65,73,79
