32,42,55,67,79,89,94,99,101
32,40,52,65,77,87,94,98,100
33,42,54,67,79,87,93,97,99
29,38,52,65,77,87,93,97,98
36,42,56,68,81,90,96,100,102
36,42,57,69,83,93,98,101,104
34,43,56,68,81,90,94,99,101
30,39,52,64,76,84,90,94,97
32,40,53,65,77,88,94,99,102
33,40,54,66,79,89,94,98,101
35,42,52,65,77,86,93,97,99
37,43,57,70,81,90,94,98,101
35,42,55,68,80,90,96,100,102
34,43,55,70,82,93,98,102,104
35,43,57,68,80,91,97,100,104
34,44,57,68,81,90,95,98,101
38,45,60,72,83,91,97,100,102
37,43,56,68,81,89,95,99,102
35,41,55,68,81,89,94,98,101
35,43,55,67,79,88,94,97,100
36,44,58,70,83,93,98,102,104
36,43,55,67,80,88,93,97,100
35,42,54,65,77,85,90,94,97
32,41,53,65,77,86,93,95,98
37,43,55,69,83,93,98,101,104
35,43,55,68,81,88,94,97,100
35,42,54,66,78,87,92,96,99
29,37,51,62,74,82,89,93,96
31,41,53,65,76,88,93,97,100
33,41,54,65,77,86,91,96,100
25,38,51,63,75,85,91,95,98
37,42,54,64,76,86,92,96,99
