40,46,52,57,61,66,71,75,80,84,89,93,97,101,103,105,108,68,66,69,72,74,78,81,84,87,90,93,96,99,101,104,105,109
37,42,48,54,60,64,69,74,79,84,89,93,98,102,105,108,111,66,62,66,70,73,76,79,82,86,89,92,96,98,102,106,108,111
40,44,50,56,61,65,70,75,79,84,88,93,98,102,106,109,111,68,65,67,71,74,76,79,83,87,89,92,96,100,103,105,108,111
37,42,49,54,59,64,69,73,77,82,86,91,95,99,102,106,108,67,63,66,69,72,76,79,81,84,88,91,94,97,99,102,104,108
36,40,47,52,57,63,67,72,76,81,85,89,93,96,100,103,106,65,60,64,67,71,74,78,80,83,86,89,92,94,96,100,102,106
35,40,46,53,59,64,69,75,79,84,88,93,97,102,105,107,111,64,61,64,68,72,76,79,83,86,89,92,96,98,102,105,107,110
40,44,52,57,62,67,72,76,80,84,88,93,97,102,106,108,111,68,65,69,72,75,79,82,84,88,90,93,96,99,103,105,108,111
36,39,46,53,58,65,68,73,78,82,87,90,95,98,102,104,108,64,60,64,68,71,76,79,81,85,88,90,92,96,99,101,104,108
29,34,41,48,54,59,64,69,74,78,82,87,91,93,97,101,105,63,56,59,63,66,70,73,76,80,83,86,90,92,94,97,99,105
32,35,41,47,53,58,64,68,74,78,83,87,91,94,97,100,103,60,57,59,62,67,70,73,76,79,83,86,90,92,95,97,100,103
31,37,44,50,56,62,66,72,76,81,84,90,94,98,103,106,108,63,60,62,66,70,73,76,80,83,87,89,92,96,99,103,106,108
34,40,46,53,58,63,68,72,78,81,86,90,94,97,100,103,106,64,61,64,68,71,74,77,80,84,86,89,93,95,98,99,103,107
36,40,46,53,58,63,68,72,77,82,86,91,96,98,101,105,108,65,61,64,68,71,74,77,80,83,87,89,93,96,99,101,105,107
38,43,49,55,59,65,69,74,77,83,88,92,96,99,103,105,108,66,63,66,69,73,76,79,82,84,88,92,95,98,100,103,105,107
33,37,45,52,57,62,67,72,76,79,84,89,92,96,99,103,105,63,59,63,67,70,73,77,79,83,85,88,91,94,97,98,102,105
39,42,49,57,62,66,71,76,80,86,90,96,99,104,109,111,113,67,62,66,71,75,78,81,84,87,91,93,99,101,105,108,110,112
36,39,45,52,58,62,66,72,76,80,84,89,93,96,100,102,107,66,60,63,67,71,73,76,79,83,85,89,91,94,96,99,102,106
37,41,46,53,58,63,67,71,76,80,85,89,93,96,101,103,104,63,61,64,67,70,73,77,79,83,85,89,92,93,97,101,103,104
42,46,52,57,62,67,72,77,83,87,91,95,99,103,106,108,111,68,66,69,71,74,78,82,85,90,92,96,98,100,104,106,108,111
32,38,45,51,57,63,68,72,77,81,85,90,94,97,101,104,107,64,60,62,66,71,74,77,80,83,85,89,92,95,97,100,104,106
33,37,45,51,56,60,65,68,73,78,83,87,90,93,96,99,102,63,59,62,66,68,72,74,77,80,83,86,88,91,93,96,98,102
36,38,44,50,55,61,66,71,75,80,84,89,92,96,99,102,105,63,59,62,65,68,73,76,79,82,85,88,92,94,97,99,102,105
37,42,48,54,59,64,69,73,78,82,87,91,94,98,101,104,107,65,62,66,70,72,76,79,81,85,88,91,93,96,98,100,104,107
36,41,49,54,61,66,70,75,80,83,88,93,96,101,104,106,107,64,61,65,68,73,77,80,82,86,89,91,95,98,100,103,105,108
35,41,47,53,59,65,69,73,77,82,85,88,93,97,100,102,105,64,61,65,68,72,75,78,80,83,87,88,91,94,97,99,102,106
37,41,48,53,58,64,68,72,76,81,85,90,93,96,100,104,105,66,62,65,68,72,75,78,80,83,85,89,93,95,97,100,103,106
35,39,45,52,56,62,67,71,76,81,85,89,93,97,100,104,108,62,59,61,66,70,73,77,80,82,86,90,92,95,97,101,104,108
33,37,43,49,54,59,64,69,74,77,82,85,89,93,96,98,100,61,58,61,65,68,71,75,77,80,82,86,88,91,93,96,98,101
35,39,45,51,56,61,65,69,74,79,83,88,91,94,97,100,103,63,60,63,66,69,72,74,78,81,84,88,90,93,95,97,99,104
37,41,47,53,58,63,67,72,76,80,84,89,92,96,99,103,107,66,61,64,68,71,75,77,80,83,85,88,91,93,97,100,102,106
35,38,45,51,58,62,66,70,75,78,83,88,91,94,98,102,105,64,60,63,66,71,73,76,79,81,84,87,91,93,96,98,101,105
32,37,43,49,55,61,65,70,75,79,83,88,91,95,99,101,104,62,58,61,64,68,72,75,78,82,84,87,90,93,95,98,100,103
