4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
4294967039,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
4294967039,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
4294966015,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
4294441727,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
2146957567,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
2146957567,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
2011674879,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
2011672831,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
937930975,4294967039,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
659005663,4294967039,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
537305181,4294967039,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
537305173,4294967039,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
262213,4294441727,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
262213,4294441727,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
262213,4294441727,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
262208,2146941695,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
262144,2145890559,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
0,1055371519,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
0,912765023,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
0,541569119,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
0,537174109,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
0,303173,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
0,262213,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
0,262208,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
0,262144,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
0,0,4294967039,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
0,0,4294442751,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
0,0,4294441727,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
0,0,2146957567,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
0,0,1919400159,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
0,0,845525215,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
0,0,537174093,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
0,0,537174093,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
0,0,270405,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
0,0,262209,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295
0,0,262209,4294967039,4294967295,4294967295,4294967295,4294967295,4294967295
0,0,0,4294967039,4294967295,4294967295,4294967295,4294967295,4294967295
0,0,0,4294441727,4294967295,4294967295,4294967295,4294967295,4294967295
0,0,0,4092983551,4294967295,4294967295,4294967295,4294967295,4294967295
0,0,0,1927657727,4294967295,4294967295,4294967295,4294967295,4294967295
0,0,0,1648734319,4294967295,4294967295,4294967295,4294967295,4294967295
0,0,0,4497477,4294967295,4294967295,4294967295,4294967295,4294967295
0,0,0,303173,4294967295,4294967295,4294967295,4294967295,4294967295
0,0,0,270401,4294967295,4294967295,4294967295,4294967295,4294967295
0,0,0,262145,4294967295,4294967295,4294967295,4294967295,4294967295
0,0,0,1,4160749311,4294967295,4294967295,4294967295,4294967295
0,0,0,0,4160224511,4294967295,4294967295,4294967295,4294967295
0,0,0,0,1677048063,4294967295,4294967295,4294967295,4294967295
0,0,0,0,1657123055,4294967295,4294967295,4294967295,4294967295
0,0,0,0,1111797831,4294967295,4294967295,4294967295,4294967295
0,0,0,0,303173,4294967295,4294967295,4294967295,4294967295
0,0,0,0,270405,4294967295,4294967295,4294967295,4294967295
0,0,0,0,65,4294967295,4294967295,4294967295,4294967295
0,0,0,0,0,4160748799,4294967295,4294967295,4294967295
0,0,0,0,0,4160208127,4294967295,4294967295,4294967295
0,0,0,0,0,1676130559,4294967295,4294967295,4294967295
0,0,0,0,0,1657125103,4294967295,4294967295,4294967295
0,0,0,0,0,4501743,4294967295,4294967295,4294967295
0,0,0,0,0,270405,4294967295,4294967295,4294967295
0,0,0,0,0,270405,4160749567,4294967295,4294967295
0,0,0,0,0,262213,4160749567,4294967295,4294967295
0,0,0,0,0,262145,4160224767,4294967295,4294967295
0,0,0,0,0,0,1944434943,4294967295,4294967295
0,0,0,0,0,0,1640347887,4294967295,4294967295
0,0,0,0,0,0,549826799,4294967295,4294967295
0,0,0,0,0,0,541368551,4294967295,4294967295
0,0,0,0,0,0,4497605,4160749567,4294967295
0,0,0,0,0,0,303173,4160749567,4294967295
0,0,0,0,0,0,69,4160749567,4294967295
0,0,0,0,0,0,1,4093115903,4294967295
0,0,0,0,0,0,0,1675083263,4294967295
0,0,0,0,0,0,0,1623568615,4294967295
0,0,0,0,0,0,0,549761223,4294967295
0,0,0,0,0,0,0,541368517,4160749567
0,0,0,0,0,0,0,303173,4160749055
0,0,0,0,0,0,0,270405,4160749055
0,0,0,0,0,0,0,270341,4160224767
0,0,0,0,0,0,0,0,1742205183
0,0,0,0,0,0,0,0,583508199
0,0,0,0,0,0,0,0,549757125
0,0,0,0,0,0,0,0,541368389
0,0,0,0,0,0,0,0,4464709
0,0,0,0,0,0,0,0,270341
0,0,0,0,0,0,0,0,8197
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
