0,0,0,0,0,0,0,0,0,0,0,0,6,15,30,42,55
0,0,0,0,0,0,0,0,0,0,0,0,3,14,25,40,55
0,0,0,0,0,0,0,0,0,0,0,0,5,15,30,42,56
0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,35,49
0,0,0,0,0,0,0,0,0,0,1,6,12,25,36,46,60
0,0,0,0,0,0,0,0,0,0,1,6,13,25,37,49,60
0,0,0,0,0,0,0,0,0,0,0,0,5,15,30,43,57
0,0,0,0,0,0,0,0,0,0,0,0,2,14,25,37,51
0,0,0,0,0,0,0,0,0,0,0,0,5,15,30,40,53
0,0,0,0,0,0,0,0,0,0,0,1,8,18,31,43,55
0,0,0,0,0,0,0,0,0,0,0,6,14,25,36,47,60
0,0,0,0,0,0,0,0,0,0,0,4,9,21,33,45,57
0,0,0,0,0,0,0,0,0,0,0,2,10,21,35,45,57
0,0,0,0,0,0,0,0,0,0,0,1,8,18,32,44,57
0,0,0,0,0,0,0,0,0,0,0,1,6,15,30,43,57
0,0,0,0,0,0,0,0,0,0,0,5,12,25,35,45,57
0,0,0,0,0,0,0,0,0,0,1,7,14,25,37,49,60
0,0,0,0,0,0,0,0,0,0,0,5,12,22,35,45,60
0,0,0,0,0,0,0,0,0,0,0,4,11,23,36,45,60
0,0,0,0,0,0,0,0,0,0,0,3,10,20,33,45,57
0,0,0,0,0,0,0,0,0,0,0,3,9,20,35,45,60
0,0,0,0,0,0,0,0,0,0,1,6,15,26,38,46,60
0,0,0,0,0,0,0,0,0,0,0,1,6,16,30,42,54
0,0,0,0,0,0,0,0,0,0,0,0,5,15,30,43,56
0,0,0,0,0,0,0,0,0,0,0,4,11,22,35,45,57
0,0,0,0,0,0,0,0,0,0,0,4,14,26,36,45,57
0,0,0,0,0,0,0,0,0,0,0,0,5,14,28,42,57
0,0,0,0,0,0,0,0,0,0,0,0,2,11,25,38,52
0,0,0,0,0,0,0,0,0,0,0,0,2,11,25,39,53
0,0,0,0,0,0,0,0,0,0,0,1,5,14,28,42,56
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,28,46
0,0,0,0,0,0,0,0,0,0,1,7,17,26,38,48,60
