32,40,51,61,69,78,86,92,96,100,102,104,106,106,106,106,105
32,38,48,58,68,76,85,90,95,97,100,103,105,105,105,105,105
33,40,50,60,69,78,86,90,94,97,99,101,102,103,104,104,103
28,35,47,58,68,76,84,89,94,97,99,102,102,104,104,104,104
36,40,51,61,72,81,89,94,97,100,102,105,106,106,106,106,105
36,41,52,62,74,85,91,95,99,102,104,105,107,107,108,108,107
33,40,51,61,72,80,87,93,96,99,101,103,105,106,106,106,106
31,38,47,58,67,75,83,88,91,94,96,97,99,100,100,100,100
32,38,48,58,68,77,86,93,97,99,101,103,105,105,106,106,105
33,38,49,59,70,79,87,92,95,98,101,102,103,104,105,105,104
35,41,48,58,68,77,85,90,93,97,99,102,105,105,106,105,105
36,42,52,63,72,81,87,92,95,98,100,102,104,104,105,105,104
35,40,50,61,71,80,89,92,97,100,101,104,105,106,106,106,106
34,41,51,61,72,83,90,94,99,101,103,106,107,107,108,108,107
35,41,52,61,71,81,88,93,98,101,104,106,107,109,109,109,107
34,42,53,61,72,82,88,93,96,98,101,102,104,105,105,105,104
38,43,54,64,74,82,90,95,99,100,103,104,105,106,106,106,105
37,42,52,61,72,80,87,92,97,101,102,104,106,107,107,107,106
35,40,50,60,71,80,87,92,96,98,101,103,104,106,106,106,105
35,41,51,60,70,79,86,91,95,97,100,102,103,104,104,105,104
36,43,53,63,73,84,91,96,99,103,105,108,109,110,110,110,109
36,41,50,60,71,79,86,91,94,98,100,102,103,104,104,104,104
34,41,49,59,68,77,84,89,92,94,97,98,99,101,101,101,101
33,39,48,58,68,76,85,89,93,96,98,100,101,102,103,103,102
36,42,50,62,74,84,91,95,99,102,103,104,107,107,108,108,107
35,41,50,61,71,80,87,90,95,97,99,101,104,104,104,104,104
35,40,50,60,70,78,85,90,94,97,99,101,102,104,104,104,103
30,35,46,55,65,74,81,86,90,94,96,99,100,101,102,102,101
31,38,49,58,67,78,85,90,95,97,101,102,104,105,105,105,105
33,39,50,58,68,77,84,90,94,96,100,101,104,104,105,105,104
25,35,46,56,65,75,82,88,92,95,98,99,100,101,102,102,101
37,40,49,57,67,76,84,89,94,96,99,101,104,105,105,105,105
