101,105,107,107
101,105,106,107
100,104,105,105
98,103,105,106
104,107,108,108
106,108,109,109
103,105,108,108
97,100,102,102
102,105,107,107
100,103,105,106
102,105,107,107
102,105,106,106
102,106,108,108
104,108,110,110
103,107,110,110
103,105,106,107
103,105,108,108
104,107,109,109
103,106,107,107
101,105,106,107
105,109,111,111
102,105,106,106
98,101,103,103
101,103,105,105
104,107,109,109
102,105,106,106
100,104,105,105
99,102,104,104
100,105,106,107
101,103,106,106
96,100,103,103
102,105,106,107
