109,109,109,109
108,108,108,108
106,107,107,107
106,107,107,107
110,110,110,109
111,111,111,111
109,109,110,110
103,103,104,103
109,109,109,109
107,107,107,108
109,109,109,109
107,108,108,108
109,110,110,110
112,112,112,112
111,111,112,112
109,109,109,108
109,109,109,109
111,111,111,110
109,109,109,108
108,108,108,108
113,113,114,113
108,108,108,108
104,104,104,104
106,106,106,106
110,110,110,110
109,109,109,109
106,106,107,106
105,105,105,105
107,108,108,108
106,107,108,108
105,105,105,105
108,108,108,108
