107,107,106,106
107,107,107,106
107,107,107,105
106,106,105,105
110,110,109,107
112,112,110,108
108,108,108,107
103,103,102,101
108,108,107,107
105,105,105,104
108,108,107,107
108,108,107,106
108,108,108,107
110,110,110,109
109,109,109,108
108,108,107,106
109,109,108,107
110,110,110,108
108,108,108,106
108,108,107,106
112,112,111,111
108,108,107,107
104,104,103,102
107,107,105,105
110,110,109,108
108,108,108,106
107,107,106,105
105,105,105,104
107,107,107,106
107,107,106,106
103,103,103,102
108,108,107,107
