102,104,104,104
104,105,105,105
105,106,105,105
104,104,104,104
108,108,108,107
107,108,108,108
106,106,106,106
100,101,101,100
104,105,105,105
101,102,102,102
105,106,106,105
106,106,106,106
105,106,106,106
108,108,108,108
106,107,107,107
107,108,108,106
107,108,108,107
108,109,109,109
106,106,106,105
106,107,107,105
108,108,108,108
107,107,107,106
103,104,104,103
106,106,106,105
107,108,108,108
105,105,105,105
105,106,106,106
102,103,103,103
103,105,105,105
104,104,104,104
102,103,103,102
105,105,105,105
