99,103,105,105
100,104,105,105
101,104,104,104
99,103,105,105
103,105,107,107
103,106,107,107
102,105,107,107
96,98,101,101
101,104,107,107
98,101,104,104
102,105,106,106
101,104,106,106
102,105,106,106
103,107,108,108
102,105,107,108
102,105,106,106
103,106,108,108
104,106,108,108
101,104,106,106
101,104,105,105
105,107,109,109
101,104,105,105
99,102,102,102
100,103,104,104
103,107,108,108
101,104,105,105
100,103,104,104
98,101,103,103
99,103,105,105
99,102,104,104
97,100,103,103
101,104,105,105
