105,105,104,103
105,105,105,104
105,105,104,103
105,105,104,102
107,107,107,105
108,108,107,105
107,106,106,104
102,101,101,99
106,106,106,105
104,104,103,102
106,106,105,104
106,106,105,105
106,106,106,105
108,108,107,106
108,108,108,107
106,106,105,104
108,108,107,105
109,109,108,107
108,107,106,105
105,105,105,104
109,109,109,107
106,106,105,104
104,103,102,101
105,104,104,103
108,108,107,106
107,107,106,105
107,106,105,103
104,104,104,102
105,105,105,103
104,104,104,103
101,101,101,99
106,106,105,104
