105,105,104,104
107,107,106,106
107,107,106,105
105,105,105,103
108,108,107,106
111,111,110,108
107,107,107,106
102,102,102,101
107,107,106,105
104,104,104,102
108,108,106,106
108,108,107,105
107,107,107,105
109,109,109,108
110,110,109,107
106,106,106,104
109,109,108,106
109,109,109,108
107,107,106,105
106,106,106,105
111,111,111,109
109,108,107,105
105,104,103,102
106,106,105,103
109,110,109,108
108,108,108,105
107,106,106,105
104,104,104,103
106,106,106,105
105,105,105,104
103,103,103,102
107,107,106,105
