100,103,106,106
100,104,106,106
100,104,105,105
98,103,105,105
103,106,108,107
103,107,108,108
100,105,106,106
96,99,100,100
101,105,106,106
100,104,106,106
102,105,107,107
102,105,106,106
103,106,107,107
103,107,108,108
102,105,107,108
101,105,105,105
103,106,108,107
103,106,108,108
101,105,106,106
101,103,105,105
103,107,108,108
100,104,105,105
99,102,103,103
100,103,104,104
104,107,108,108
102,105,105,105
100,104,105,105
98,101,102,102
98,102,105,105
99,103,105,105
95,100,101,101
99,103,105,105
