105,105,104,103
106,106,106,105
107,107,106,104
106,106,105,104
109,109,108,106
109,109,108,107
107,108,107,105
103,103,101,99
106,107,107,105
103,103,103,102
108,108,107,105
108,108,107,105
108,108,107,106
110,110,109,107
109,109,108,107
109,109,107,105
110,110,108,107
110,110,109,107
107,107,107,105
108,108,106,105
110,110,110,108
108,108,107,105
105,105,103,102
106,106,105,104
109,109,109,107
107,106,106,105
107,107,106,104
105,105,104,103
106,106,105,104
105,105,104,103
104,104,103,101
107,107,106,105
