102,103,103,103
105,105,105,105
106,106,106,105
103,103,103,103
107,108,107,106
110,109,109,109
105,106,106,106
101,101,101,101
104,105,105,105
102,103,103,103
105,105,106,106
107,107,107,106
105,105,105,105
107,108,108,108
108,108,108,107
104,105,105,105
107,107,107,107
107,107,107,107
105,106,106,106
105,105,105,105
109,110,110,110
106,106,106,106
103,103,103,103
104,104,104,104
109,109,109,109
107,107,107,107
105,106,106,105
102,102,102,102
105,105,106,105
103,103,103,103
101,101,102,102
105,105,105,105
