108,108,108,107
109,109,108,108
108,108,107,106
108,108,107,106
111,110,110,108
111,111,111,109
109,109,109,107
104,104,103,102
109,109,109,108
107,107,106,106
110,110,109,108
109,109,108,107
110,110,109,108
111,111,111,110
112,112,111,110
109,109,109,108
111,110,110,109
112,112,111,111
111,110,110,108
108,108,108,107
113,113,113,112
109,109,109,107
107,106,105,104
107,107,106,106
111,111,110,109
111,110,109,108
110,108,108,106
107,107,107,105
108,108,108,107
107,107,106,106
105,105,104,103
108,108,108,107
