104,105,106,106
105,106,106,106
105,105,105,105
102,103,104,104
108,109,109,108
107,107,108,108
105,105,106,106
100,100,101,101
105,105,106,106
105,105,105,105
105,106,106,106
108,108,108,108
106,108,108,107
108,108,108,108
107,108,108,107
105,106,106,106
107,107,108,108
106,108,109,107
106,106,106,106
106,106,106,106
106,107,107,107
105,106,106,106
104,105,104,103
104,104,104,104
108,109,109,109
107,107,107,106
106,107,107,106
102,102,102,102
101,103,103,103
104,104,104,104
99,100,101,101
104,104,104,105
