107,107,105,104
107,107,107,105
106,106,106,104
105,105,105,103
109,109,108,106
109,109,108,106
107,107,107,105
102,102,101,99
108,108,107,105
106,106,105,103
108,108,107,105
109,109,108,106
109,109,107,105
110,110,108,106
109,109,108,107
108,108,106,104
109,109,108,106
110,110,109,106
108,108,106,105
108,107,106,105
109,109,109,108
107,107,106,105
106,106,104,102
106,106,105,103
110,110,109,107
108,108,106,104
107,107,106,104
104,104,103,102
105,105,105,103
105,105,105,103
102,102,101,100
106,106,106,105
