99,102,105,106
102,105,106,106
102,104,106,106
99,102,105,105
103,105,107,107
105,107,109,109
101,105,107,107
97,99,101,101
102,105,107,107
99,103,104,105
102,105,107,107
102,105,106,106
102,105,107,107
104,107,109,109
103,106,108,109
101,104,105,105
103,106,108,108
103,106,108,108
102,105,106,106
102,104,105,105
106,108,111,111
103,105,106,106
99,102,103,103
100,102,104,104
105,108,109,109
103,105,107,107
101,103,104,104
98,101,103,103
99,103,105,105
99,102,104,105
98,101,102,103
102,104,105,105
