100,104,106,106
102,104,106,106
101,103,104,104
100,103,105,105
103,105,107,107
104,106,107,107
103,104,106,106
97,100,100,100
102,104,106,107
102,104,105,105
103,105,106,106
102,104,105,105
103,106,106,106
104,106,108,108
103,106,108,108
103,104,105,105
104,105,107,107
104,107,108,108
104,105,106,106
101,103,105,105
105,108,110,110
102,104,104,104
100,101,102,102
100,102,103,103
104,106,108,108
103,105,106,106
102,103,104,104
100,102,104,104
100,103,105,105
99,103,104,104
96,100,101,102
102,104,105,105
