6,12,28,39,47,54,60,66,72,78,84,89,94,100,105,110,113
6,8,22,36,46,53,60,65,71,75,81,88,93,99,104,109,112
6,11,25,38,47,54,60,65,71,77,82,88,93,99,104,108,111
2,5,20,35,44,51,57,63,69,74,80,86,91,96,103,107,110
11,13,30,40,49,56,63,69,74,80,86,93,98,104,108,112,114
11,14,30,41,51,59,64,70,75,82,87,92,97,103,108,113,115
9,14,28,40,49,56,62,67,72,78,83,89,95,100,106,110,113
4,10,25,37,44,51,59,64,70,76,81,86,91,95,100,105,107
7,10,25,36,46,53,60,66,72,78,83,88,95,99,105,110,111
6,9,24,37,47,55,61,67,73,78,84,89,95,99,105,109,111
12,16,27,38,46,53,60,66,71,77,83,89,94,100,105,109,113
12,17,32,42,50,57,62,68,73,78,84,90,95,100,105,110,111
9,13,28,39,47,54,61,67,73,78,84,90,94,101,107,110,113
8,13,27,39,48,56,62,67,73,78,84,91,96,102,109,112,116
9,13,28,39,47,56,61,66,72,79,84,90,95,102,108,113,116
9,16,31,40,48,56,62,68,74,78,85,90,96,101,106,110,113
14,19,35,44,52,58,65,70,75,81,86,91,96,101,106,110,112
13,15,30,40,49,56,62,67,73,78,84,90,96,101,107,111,113
9,13,30,40,49,56,62,68,74,79,85,91,96,102,108,110,113
9,15,30,39,48,55,61,67,73,78,83,88,94,99,104,109,112
9,15,30,40,49,57,63,69,74,80,86,93,98,105,111,116,118
14,19,31,41,50,56,62,67,72,78,84,89,95,100,105,109,111
9,13,26,37,45,53,59,65,70,76,81,86,91,96,102,106,108
6,11,24,36,46,53,60,66,72,77,83,88,94,98,103,108,109
13,18,30,40,49,57,63,68,74,79,84,89,95,101,109,112,114
11,17,30,40,48,54,60,66,72,76,82,88,94,100,106,109,112
8,13,26,39,47,55,61,67,73,78,84,89,95,100,105,109,111
3,6,20,33,43,51,57,62,68,74,79,86,90,95,100,105,107
5,12,26,37,45,53,59,64,70,76,82,87,93,99,105,110,113
8,12,28,39,48,55,61,68,73,78,84,90,95,99,105,109,111
0,3,16,31,41,49,56,62,67,73,79,84,89,94,100,105,109
15,19,31,40,48,55,61,66,72,77,83,89,94,99,105,109,111
