33,33,37,39,42,44,46,47,48,50,52,54,55,57,58,59,61
30,30,33,36,38,40,42,44,45,47,49,50,51,53,55,57,58
33,33,36,39,42,44,46,48,49,51,52,54,55,57,58,59,60
29,31,34,36,39,41,43,44,46,48,50,51,53,54,55,56,58
29,30,33,35,37,40,41,43,45,47,48,50,52,53,54,56,57
29,29,32,36,39,42,44,45,47,48,51,53,55,56,57,59,60
33,33,37,39,42,44,46,47,48,50,53,54,56,58,58,60,61
30,30,32,34,36,40,41,43,44,47,47,49,50,53,54,56,56
22,23,27,30,33,36,38,41,43,44,46,48,49,51,53,54,55
25,26,29,32,34,36,37,39,41,43,45,46,47,48,50,50,52
25,26,30,33,36,40,41,44,45,46,49,51,53,54,55,57,58
27,27,30,33,36,38,40,42,43,44,46,47,50,50,52,54,55
28,29,33,35,38,40,41,44,45,47,48,50,52,53,54,56,57
31,32,34,38,39,41,43,45,47,49,51,52,55,56,57,58,59
26,27,31,34,36,38,41,43,45,45,48,48,50,51,53,54,55
31,32,35,37,40,42,44,46,48,49,50,51,53,55,56,58,59
28,29,33,35,37,40,42,44,46,47,49,51,52,54,56,56,58
27,27,29,31,34,36,37,39,42,43,44,46,48,49,51,52,54
35,35,38,40,41,44,46,48,49,50,51,53,55,56,57,59,60
26,26,29,32,34,36,38,41,42,44,46,48,50,51,52,53,54
25,25,29,32,34,36,37,40,41,43,44,46,47,49,50,52,53
28,28,32,34,36,38,40,41,42,44,46,47,48,50,51,53,54
31,31,34,37,39,40,43,45,46,48,49,51,52,54,55,57,58
29,29,31,34,36,38,41,42,44,46,48,50,52,53,55,56,57
29,29,31,34,36,38,40,42,44,45,46,47,49,50,52,53,55
29,31,33,36,39,40,42,44,46,48,49,50,52,53,54,56,57
29,30,34,36,38,40,42,44,47,48,50,52,53,55,56,57,58
26,27,29,32,33,35,36,37,39,41,43,44,46,48,48,50,51
28,30,33,34,36,39,40,43,44,46,47,48,50,52,53,55,56
30,31,35,37,39,41,44,46,48,49,51,53,55,55,57,58,60
27,28,31,35,38,39,41,43,44,46,48,49,50,52,53,55,56
26,27,31,34,36,38,40,42,44,45,47,49,50,52,52,55,56
