0,0,2,14,30,46,55,63,70,77,82,87,93,99,105,109,113,103,57,59,64,68,74,77,81,87,90,95,98,102,104,106,108,113
0,0,0,9,28,43,53,60,68,74,80,86,90,97,104,109,113,104,53,55,60,67,72,76,79,84,88,93,96,99,102,106,109,114
0,0,0,13,30,44,54,63,70,76,82,88,94,100,107,112,116,103,56,59,64,68,73,77,82,87,91,95,99,103,106,109,111,116
0,0,0,7,24,42,52,60,67,73,80,85,90,97,102,107,112,104,54,55,60,65,70,74,78,84,87,92,95,99,101,104,107,111
0,0,0,9,29,43,53,60,67,73,78,84,89,95,101,107,111,101,54,54,59,65,71,75,78,83,88,91,94,97,100,104,106,111
0,0,0,6,24,42,53,61,67,74,79,84,90,96,102,107,112,100,52,54,60,65,71,76,80,84,88,91,95,98,101,104,107,111
0,0,3,17,34,47,56,63,70,75,81,86,92,99,105,110,114,105,55,58,63,68,74,78,81,85,90,93,96,100,103,107,109,114
0,0,0,6,24,43,52,60,67,73,78,84,89,96,102,108,111,101,54,53,58,63,70,74,77,82,87,90,94,97,101,104,106,111
0,0,0,0,9,27,42,52,60,67,73,79,85,90,96,102,107,101,51,45,50,56,62,67,71,77,81,84,88,92,94,98,101,107
0,0,0,0,16,34,46,54,63,69,76,81,86,92,98,103,107,95,49,49,53,60,66,70,74,79,84,88,91,94,97,100,102,107
0,0,0,0,16,35,48,57,65,71,77,83,88,94,101,108,111,101,48,50,56,62,68,72,77,81,85,88,93,96,99,102,106,111
0,0,0,7,24,40,50,59,66,71,78,84,88,94,100,105,110,101,51,53,59,64,69,74,77,82,85,89,92,96,99,101,104,110
0,0,0,5,20,39,49,57,66,71,78,84,89,95,102,107,111,101,53,53,59,63,68,73,77,82,86,90,94,98,100,103,106,111
0,0,0,11,28,43,54,60,67,74,80,85,91,97,103,108,112,102,54,56,60,65,71,76,79,83,87,93,95,99,101,106,107,111
0,0,0,5,24,39,50,58,66,71,77,82,87,93,99,105,109,99,51,52,57,62,68,72,77,81,85,87,91,95,98,101,104,108
0,0,0,13,31,45,54,62,69,74,81,87,93,99,107,111,114,104,58,57,62,68,73,77,80,85,89,93,97,101,104,107,111,115
0,0,0,6,24,40,50,59,66,72,78,83,88,94,100,105,110,102,57,53,58,63,68,73,77,82,86,89,92,96,98,102,105,110
0,0,0,12,29,43,52,59,66,72,79,84,89,94,101,106,109,99,52,54,60,65,70,74,78,83,87,90,93,96,100,103,106,109
0,0,2,13,32,47,56,65,72,78,83,89,94,100,107,112,115,103,57,60,64,70,75,79,84,89,92,97,99,103,105,108,112,115
0,0,0,3,20,37,50,58,66,71,77,83,89,94,100,105,110,102,50,51,56,63,68,73,77,82,85,89,92,96,98,102,105,109
0,0,0,4,19,36,48,56,63,69,76,81,86,92,98,102,106,100,50,50,56,62,66,71,74,79,83,87,90,93,95,99,102,106
0,0,0,4,20,39,50,58,65,71,77,82,88,94,100,105,109,98,52,52,56,61,68,72,77,82,86,89,93,96,99,101,105,109
0,0,0,9,25,42,53,60,67,73,78,84,89,95,101,106,111,102,54,54,60,65,71,75,78,84,87,91,94,97,99,103,106,111
0,0,0,9,28,44,53,61,68,73,79,84,90,97,102,108,111,100,51,54,60,66,71,76,79,84,87,91,94,98,101,104,107,111
0,0,0,9,29,44,53,59,66,72,77,83,88,94,100,105,109,99,51,54,60,66,71,75,78,83,87,89,92,96,98,101,105,108
0,0,0,5,21,41,52,59,66,73,79,84,89,95,101,107,111,102,54,55,60,65,71,75,78,83,87,91,94,98,100,103,107,111
0,0,0,7,24,40,50,57,63,70,76,80,86,93,100,105,110,98,48,50,56,61,67,71,75,80,84,87,91,95,97,101,104,109
0,0,0,3,20,37,49,57,65,70,76,81,87,93,99,103,107,97,49,50,56,61,66,71,76,81,83,87,91,95,97,100,102,107
0,0,0,4,20,37,48,57,64,71,77,82,87,93,100,105,109,98,52,52,56,62,67,71,76,81,85,89,92,96,98,101,104,109
0,0,0,6,23,41,50,58,65,71,77,83,89,94,101,107,112,103,54,54,58,63,68,73,77,82,85,89,92,96,99,102,105,111
0,0,0,5,25,39,50,58,65,71,77,82,88,94,100,105,110,99,53,52,58,64,68,73,76,81,85,89,92,96,99,102,105,110
0,0,0,0,16,35,47,56,63,69,76,81,86,92,99,104,108,99,49,49,54,61,66,70,74,80,85,87,91,95,97,101,102,108
