43,44,47,49,51,54,57,58,61,64,66,69,71,73,74,75,78,52,52,53,55,56,59,60,62,63,66,67,70,71,72,73,75,78
39,41,44,47,50,52,55,57,60,62,65,69,70,73,75,77,79,50,49,51,53,55,57,58,60,62,64,67,69,70,73,74,76,80
42,44,46,49,52,54,56,59,61,63,65,69,71,73,76,78,80,52,51,52,55,56,58,59,61,63,65,67,69,70,72,75,76,80
40,41,44,47,49,52,54,56,59,61,64,66,69,70,72,75,76,50,49,51,53,54,56,58,59,61,63,65,66,68,70,71,73,77
38,39,42,45,48,50,53,54,57,60,61,64,65,67,70,72,74,49,47,48,50,52,55,56,58,59,61,63,64,66,67,69,70,74
38,39,42,46,49,52,55,57,60,62,64,67,70,72,74,77,78,49,47,49,51,54,56,58,60,62,63,65,68,70,72,73,75,78
43,44,48,51,52,56,57,60,62,63,65,68,70,74,75,77,80,52,52,54,56,57,59,61,63,64,66,67,69,71,72,74,76,79
39,40,43,46,49,53,54,57,60,62,63,65,68,70,72,75,77,49,47,49,52,54,56,58,59,61,63,65,66,68,70,71,73,77
34,35,38,41,44,46,49,52,55,57,59,62,64,66,68,71,73,45,43,45,47,49,51,53,54,57,59,60,62,64,66,67,68,73
35,35,38,41,44,47,49,51,54,57,59,62,64,66,68,71,73,45,43,44,46,48,50,52,54,56,59,61,63,64,66,67,69,73
35,37,40,43,46,49,52,55,57,60,61,65,67,69,72,74,77,46,46,47,49,52,54,56,57,60,61,62,66,66,68,70,73,76
37,39,42,46,48,50,53,55,58,60,62,65,67,69,70,73,75,47,47,48,51,53,55,56,58,60,61,64,66,67,69,70,71,76
39,40,42,46,48,51,53,55,59,61,63,66,69,70,73,75,77,49,48,49,51,53,55,56,58,61,62,64,67,69,70,71,73,77
40,42,45,48,50,52,55,57,59,62,65,67,70,71,73,75,78,50,50,51,52,54,57,58,60,61,64,66,68,70,71,72,73,78
36,37,41,44,47,50,52,54,56,59,61,63,66,67,69,71,74,47,45,47,50,52,54,56,57,59,61,63,64,65,67,68,70,73
41,41,45,50,52,54,57,59,62,64,66,70,72,75,77,80,81,51,49,51,55,57,58,60,62,64,65,68,71,73,74,76,79,81
38,39,41,45,48,50,52,55,58,59,61,64,66,68,70,72,75,48,47,48,50,52,54,56,57,60,61,63,65,66,67,69,71,75
38,39,42,45,48,50,53,55,57,59,62,65,67,68,72,73,75,48,48,49,51,52,54,56,58,59,61,63,65,66,68,70,71,75
44,45,48,50,52,55,58,60,64,66,68,70,72,75,76,79,81,54,52,54,55,57,59,61,63,66,68,70,71,73,74,76,78,80
36,38,40,44,48,50,53,55,58,59,62,65,66,69,71,73,75,47,46,47,50,52,54,56,58,60,61,63,64,66,67,69,71,75
36,37,40,44,46,48,50,53,55,57,60,62,64,66,68,70,72,46,44,47,49,51,52,54,56,57,59,61,62,63,65,67,68,72
38,38,41,44,46,49,52,54,56,59,61,64,66,68,70,72,74,47,46,47,49,51,53,55,57,59,61,63,65,66,67,70,71,74
40,41,44,48,49,52,55,57,59,61,64,65,68,70,71,75,76,50,49,50,53,54,57,58,60,61,63,65,67,67,69,70,72,76
38,40,43,47,51,53,55,57,60,62,64,66,69,71,73,75,77,49,47,50,52,54,57,59,60,62,64,65,67,69,70,73,74,77
38,39,43,46,49,52,54,56,58,60,62,64,66,69,71,72,75,48,47,49,51,54,56,58,58,61,62,63,65,66,68,69,71,75
39,40,43,46,49,52,54,55,58,60,62,64,66,69,71,72,75,50,48,50,52,53,56,57,58,60,61,63,65,66,67,69,71,75
38,38,41,45,47,50,53,54,57,59,62,64,66,68,70,72,76,46,46,47,50,52,54,56,58,59,62,63,64,67,67,70,71,75
36,37,39,42,45,47,50,52,55,56,58,61,63,65,67,69,70,45,44,45,48,50,51,54,55,57,58,60,61,63,64,67,67,70
38,38,41,44,47,49,51,54,56,58,60,63,65,66,68,70,72,48,46,47,50,52,53,54,56,58,60,62,63,64,65,67,69,73
40,40,43,46,48,51,53,55,58,59,61,64,66,68,70,72,74,50,48,50,51,53,55,56,58,60,62,63,64,66,67,69,71,74
37,37,41,44,48,50,52,54,56,58,60,63,64,67,69,71,75,47,46,47,50,52,54,55,56,58,59,62,64,65,66,68,70,73
36,37,40,43,45,48,51,53,55,58,60,63,65,67,69,71,73,46,45,46,48,51,52,54,56,58,60,62,63,65,66,68,69,73
