55,55,58,60,62,65,67,68,72,74,75,78,80,81,82,83,85,64,63,64,66,67,69,71,72,74,75,77,78,80,81,82,83,85
53,53,56,59,62,64,66,68,71,73,76,78,79,81,84,84,87,62,61,62,64,66,69,70,71,73,75,77,79,80,81,82,84,87
55,55,58,60,62,65,67,69,72,74,75,78,80,82,84,85,87,64,63,64,66,67,69,71,72,74,76,76,79,81,82,83,84,87
53,53,56,58,60,63,65,67,69,71,74,75,78,80,81,83,84,62,61,62,63,65,67,68,70,72,73,75,76,79,80,81,82,85
52,52,54,56,59,61,64,67,68,70,72,74,76,78,80,81,83,60,58,60,62,64,66,68,69,70,72,73,75,76,77,79,80,83
52,52,55,58,61,64,66,69,71,73,76,78,80,82,84,85,86,61,60,61,63,66,68,70,71,73,75,76,78,80,82,83,84,87
55,56,60,62,64,67,69,71,73,74,76,78,80,82,84,86,87,65,64,65,68,69,70,72,74,75,76,77,79,81,83,83,85,87
53,53,55,58,60,63,65,67,69,72,73,75,78,79,80,81,83,61,60,61,63,65,67,69,70,72,73,74,75,77,78,79,80,83
49,49,52,54,57,58,61,64,66,68,71,73,76,77,78,79,81,59,56,58,59,61,63,65,66,69,70,72,74,75,76,77,78,82
48,48,49,52,54,57,60,62,64,67,70,72,73,75,76,79,79,57,55,56,58,59,61,63,65,67,69,71,72,73,75,76,77,80
50,50,53,55,59,61,63,65,68,70,72,75,77,79,81,84,84,59,58,59,61,63,65,67,69,71,72,74,76,77,78,81,83,85
51,52,54,57,59,62,65,66,69,70,73,74,76,78,79,81,82,60,59,60,62,64,66,67,69,71,72,74,75,76,77,77,79,82
53,53,55,57,60,62,64,67,69,71,73,76,78,79,81,82,84,62,60,61,63,65,67,68,69,71,72,74,77,78,79,80,82,84
54,54,57,59,61,64,66,68,70,72,75,77,79,80,81,83,84,62,61,62,64,66,68,70,71,71,74,75,77,79,80,81,82,84
50,50,53,56,58,61,63,65,67,70,71,74,76,77,79,81,82,59,57,59,61,63,65,67,68,70,71,73,75,76,77,79,79,81
55,55,57,61,64,66,68,70,73,74,77,81,82,83,85,88,88,63,61,63,66,69,70,71,73,75,76,79,81,81,84,85,87,88
52,52,53,56,58,61,63,66,69,69,73,74,76,78,81,81,83,61,59,59,61,64,65,66,69,71,72,73,75,76,77,79,80,82
51,51,54,56,58,61,63,65,67,69,71,73,75,76,78,80,81,59,59,60,61,63,65,67,68,69,71,72,73,74,76,77,78,80
57,57,59,61,63,66,69,71,73,75,78,79,81,83,85,85,88,65,64,64,66,69,70,72,74,76,77,79,80,81,83,84,85,87
50,50,53,56,59,61,64,66,68,70,72,74,76,77,79,82,82,59,58,59,61,65,66,67,69,70,72,73,74,76,77,78,80,83
50,50,52,55,57,59,61,63,65,68,70,71,72,74,76,78,79,59,57,58,61,62,64,65,66,67,69,70,72,73,73,76,76,78
51,51,53,56,57,61,63,65,68,69,71,73,75,77,78,79,82,59,58,59,61,62,64,66,68,69,71,73,74,75,77,78,79,82
54,54,57,59,61,64,66,68,70,73,75,76,78,79,81,83,84,62,61,62,65,66,67,70,71,73,74,76,77,77,79,79,81,84
52,53,56,58,62,64,67,68,71,72,75,76,78,80,82,83,83,61,60,62,64,66,68,69,71,73,74,75,76,78,79,81,82,83
51,51,55,58,60,63,65,66,69,71,73,74,76,77,79,80,81,60,59,60,63,65,67,68,69,71,72,73,74,76,76,78,79,82
52,52,55,58,60,62,64,66,68,70,73,74,76,78,80,81,83,61,60,61,63,65,67,68,69,71,72,74,75,77,78,79,80,83
50,51,53,57,59,62,65,67,68,71,73,75,77,78,80,81,85,59,58,59,62,64,67,68,70,71,73,74,76,78,78,80,81,84
48,48,50,52,55,57,60,62,64,65,67,69,71,73,74,76,76,57,55,56,58,60,61,64,65,66,68,69,70,72,72,74,74,78
51,51,53,56,58,59,61,64,66,68,70,72,74,75,77,79,80,59,58,59,61,63,64,65,66,69,71,72,74,74,75,76,78,81
52,52,55,57,59,62,64,66,67,71,73,74,75,78,80,82,83,61,60,61,63,65,66,68,69,71,72,74,76,77,78,79,80,83
50,50,52,55,58,60,62,64,66,68,70,72,74,77,77,79,81,59,57,59,61,63,65,66,67,68,70,71,74,74,76,77,79,81
49,49,52,54,57,59,61,64,65,68,70,72,74,76,77,79,80,59,57,58,60,62,64,65,67,69,70,72,73,74,76,77,77,81
